ResponseId,MainBranch,Employment,EdLevel,OrgSize,YearsCodePro,YearsCode,DevType,ConvertedCompYearly,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,Age,Gender,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,CodingActivities
16215,I am a developer by profession,Student,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,,4,,,Bash/Shell/PowerShell;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript,Assembly;Bash/Shell/PowerShell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Objective-C;Python;Ruby;SQL,IBM DB2;MariaDB;MySQL;SQLite,MySQL;Oracle;PostgreSQL;SQLite,Android;Arduino;Linux;Windows,Android;Google Cloud Platform;Linux;Raspberry Pi;Windows,jQuery;React.js;Ruby on Rails;Vue.js,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery;React.js;Ruby on Rails;Vue.js,"Github;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Github;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",Windows,17.0,,.NET;.NET Core;Node.js;React Native;Unity 3D,.NET;.NET Core;Node.js;React Native;Unity 3D;Unreal Engine;Xamarin,Hobby
16229,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",12,15,"Developer, back-end",27492.0,HTML/CSS;Java,HTML/CSS;JavaScript,PostgreSQL,MongoDB,Docker;Linux,Android;iOS,Angular,Angular.js;Vue.js,"Github;Gitlab;Google Suite (Docs, Meet, etc)","Github;Gitlab;Google Suite (Docs, Meet, etc)",Linux-based,38.0,Man,Cordova;Node.js,Node.js,
16259,I code primarily as a hobby,Student,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,,3,,,Bash/Shell/PowerShell;C;C++,Bash/Shell/PowerShell;C;C++;HTML/CSS;Perl;Python,,,Arduino,Arduino;Linux;Raspberry Pi,,,,,Linux-based,,Man,,,Hobby
16260,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,8,13,"Developer, back-end;Developer, front-end;Developer, full-stack",32528.0,Bash/Shell/PowerShell;Go;Java;JavaScript,Bash/Shell/PowerShell;Go;Java;JavaScript,Elasticsearch;MongoDB,Elasticsearch;MongoDB;Redis,Docker;Google Cloud Platform;Linux,AWS;Docker;Google Cloud Platform;Linux,Angular.js;Vue.js,Vue.js,"Confluence;Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)",Linux-based,27.0,Man,Node.js;Teraform,Ansible;Flutter;Node.js;Teraform,Hobby
16263,"I am not primarily a developer, but I write code sometimes as part of my work",Employed part-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,4,12,"Academic researcher;Data or business analyst;Database administrator;Developer, back-end;DevOps specialist;Educator;Product manager;System administrator",16488.0,HTML/CSS;JavaScript;PHP;SQL;VBA,C#;Java;TypeScript,Microsoft SQL Server;MySQL;Oracle;PostgreSQL,Cassandra;Firebase;MongoDB;Redis;SQLite,Android;Linux;Windows,AWS;Docker;Google Cloud Platform;Heroku;IBM Cloud or Watson;Kubernetes;Microsoft Azure,jQuery,ASP.NET Core;React.js;Ruby on Rails;Vue.js,"Github;Gitlab;Google Suite (Docs, Meet, etc)","Github;Gitlab;Slack;Microsoft Teams;Microsoft Azure;Google Suite (Docs, Meet, etc)",Windows,31.0,Man,.NET,.NET Core;Node.js;Xamarin,Hobby
16265,I am a developer by profession,Employed full-time,"Professional degree (JD, MD, etc.)",2 to 9 employees,4,6,"Developer, back-end;Developer, front-end;Developer, full-stack;Engineer, site reliability",8244.0,HTML/CSS;Java;JavaScript;Ruby;SQL,C++;Go;HTML/CSS;JavaScript;Ruby;SQL;TypeScript,DynamoDB;Firebase;MySQL;PostgreSQL,DynamoDB;PostgreSQL,Docker;Heroku;Linux;Windows,Docker;Heroku;Kubernetes;Linux;MacOS,jQuery;React.js;Ruby on Rails,React.js;Ruby on Rails,"Jira;Github;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Trello;Google Suite (Docs, Meet, etc)",Linux-based,20.0,Man,Node.js,Flutter;Node.js;React Native;TensorFlow,Hobby
16278,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,4,8,"Developer, front-end;Developer, full-stack",8796.0,HTML/CSS;JavaScript;PHP,HTML/CSS;JavaScript,MongoDB,PostgreSQL,IBM Cloud or Watson;WordPress,Android;AWS;Docker;Google Cloud Platform;iOS,React.js,Angular.js;jQuery,Jira;Github;Gitlab;Microsoft Teams,,MacOS,28.0,Man,Node.js,Node.js,Hobby
16287,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,100 to 499 employees,3,4,"Developer, full-stack",10992.0,HTML/CSS;JavaScript;Python;SQL,Go;HTML/CSS;JavaScript;Python;TypeScript,PostgreSQL,DynamoDB;Elasticsearch;PostgreSQL;Redis,AWS;Docker,AWS;Docker;Kubernetes,Django;Express;Flask;Vue.js,Django;Express;Flask;React.js;Vue.js,"Confluence;Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)","Jira;Gitlab;Slack;Google Suite (Docs, Meet, etc)",Linux-based,26.0,Man,Node.js,Apache Spark;Hadoop;Node.js;React Native;TensorFlow;Teraform,Hobby
16290,I am a developer by profession,Employed full-time,"Other doctoral degree (Ph.D., Ed.D., etc.)",500 to 999 employees,5,10,Academic researcher;Data or business analyst;Educator,25944.0,Python;R;SQL,Python;R;Swift,MySQL,MySQL,Linux;Windows,Linux;Windows,,,Github,Github,Windows,30.0,Man,,,
16295,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,5,9,"Designer;Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile;Scientist",17040.0,C#;Go;HTML/CSS;JavaScript;TypeScript,C#;Dart;HTML/CSS;JavaScript;Python;TypeScript,Firebase;MySQL,Couchbase;Firebase;MongoDB,Android;iOS,Android;iOS,Angular,Angular;React.js,Github;Gitlab;Microsoft Azure,Gitlab;Microsoft Azure,Linux-based,30.0,Man,Cordova,.NET Core;Flutter;React Native,
16308,I am a developer by profession,Student,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,,5,,,Assembly;Bash/Shell/PowerShell;C;C++;JavaScript;Python;SQL,Haskell;HTML/CSS;JavaScript;Python;R;SQL,Elasticsearch;MySQL;Redis,MySQL;Redis,Arduino;IBM Cloud or Watson;Linux;MacOS;Raspberry Pi;Windows,Docker;IBM Cloud or Watson;Linux;MacOS;Windows,Flask,Flask,Github;Slack;Trello,Github;Slack,Linux-based,19.0,Man,Keras;Node.js;Pandas;TensorFlow;Torch/PyTorch,Keras;Node.js;Pandas;TensorFlow;Torch/PyTorch,Hobby
16311,"I am not primarily a developer, but I write code sometimes as part of my work","Independent contractor, freelancer, or self-employed","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",30,30,"Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Developer, front-end;Developer, full-stack;Educator;Marketing or sales professional;Product manager;Senior executive/VP",,HTML/CSS;Java;JavaScript;Python;SQL,Go;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,Microsoft SQL Server;MySQL;Oracle;SQLite,Microsoft SQL Server;MongoDB;MySQL;Oracle;SQLite,Arduino;Linux;Windows,Android;Arduino;AWS;Docker;Kubernetes;Linux;Microsoft Azure;Raspberry Pi;Windows,Django,Django;React.js;Vue.js,"Jira;Github;Google Suite (Docs, Meet, etc)","Jira;Github;Slack;Microsoft Azure;Google Suite (Docs, Meet, etc)",Linux-based,54.0,Man,Node.js;TensorFlow,Keras;Node.js;TensorFlow,Hobby
16313,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,5,10,"Academic researcher;Data scientist or machine learning specialist;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Developer, full-stack;Developer, mobile;Educator;Engineer, data;Scientist",10992.0,HTML/CSS;Java;JavaScript;SQL,C;C++;HTML/CSS;Java;JavaScript;Python;Scala;SQL,Firebase;MySQL,DynamoDB;Elasticsearch;Firebase;MongoDB;MySQL;Oracle;PostgreSQL;Redis,Google Cloud Platform;Linux,Arduino;AWS;Docker;Google Cloud Platform;Kubernetes;Linux;Raspberry Pi;Slack Apps and Integrations,Angular.js,Angular;React.js;Spring,"Jira;Github;Slack;Google Suite (Docs, Meet, etc)","Jira;Github;Slack;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",Linux-based,39.0,Man,Pandas,Apache Spark;Flutter;Hadoop;Keras;Node.js;Pandas;React Native;TensorFlow,Hobby
16322,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,15,16,"Academic researcher;Designer;Developer, back-end;Developer, full-stack;Engineering manager",27492.0,Go;HTML/CSS;Java;JavaScript;Python;Ruby;Scala;SQL,Go;Python;Ruby,MySQL;Oracle;PostgreSQL;Redis;SQLite,Elasticsearch;PostgreSQL;Redis,Docker;Heroku;Linux,AWS;Docker;Google Cloud Platform;Linux,jQuery;Ruby on Rails,Gatsby;React.js;Ruby on Rails,"Github;Gitlab;Trello;Google Suite (Docs, Meet, etc)","Github;Gitlab;Trello;Google Suite (Docs, Meet, etc)",Linux-based,33.0,Man,Ansible;Keras;Pandas;Teraform,Ansible;Pandas,Hobby
16323,I am a developer by profession,Employed full-time,I never completed any formal education,10 to 19 employees,3,6,"Developer, full-stack",,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;Ruby;Rust;SQL;TypeScript,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Kotlin;Rust;TypeScript,Elasticsearch;MySQL;PostgreSQL;Redis,Elasticsearch;Redis,Android;Arduino;AWS;Docker;Google Cloud Platform;Heroku;iOS;Kubernetes;Linux;MacOS;Slack Apps and Integrations;Windows,AWS;Kubernetes;Linux;MacOS,Angular;Express;Flask;Gatsby;jQuery;React.js;Ruby on Rails;Spring,Gatsby;React.js,Confluence;Jira;Github;Gitlab;Slack;Trello,Github;Gitlab,MacOS,20.0,,Node.js;React Native,Node.js,Hobby
16337,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,20 to 99 employees,7,9,"Developer, back-end;Developer, desktop or enterprise applications",16488.0,Bash/Shell/PowerShell;C#;Java;SQL,Python;TypeScript,Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,Elasticsearch;MySQL;Redis,AWS;Docker;Linux;Windows,AWS;Docker;Kubernetes;Linux;Microsoft Azure,ASP.NET Core;Express;React.js;Spring,Express;React.js,Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams;Trello,Jira;Github;Gitlab;Microsoft Teams;Trello,Windows,23.0,Man,.NET;.NET Core;Apache Spark;Node.js;Pandas;Puppet,Node.js;Puppet;TensorFlow;Teraform,
16345,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,10 to 19 employees,Less than 1 year,5,"Developer, back-end;Developer, front-end",5496.0,HTML/CSS;Java;Python;SQL,HTML/CSS;Java;JavaScript;Python;SQL,MariaDB;PostgreSQL;SQLite,MariaDB;PostgreSQL;SQLite,Linux,Linux,Django;jQuery,Django;Express;Laravel;React.js;Spring,Github;Trello,Github,Windows,26.0,Man,,,Hobby
16358,I am a developer by profession,Employed full-time,"Associate degree (A.A., A.S., etc.)",500 to 999 employees,3,5,"Developer, back-end;Developer, full-stack",,C#;Python;SQL;TypeScript,C#,Elasticsearch;MySQL,Elasticsearch,Docker;MacOS,Docker;Microsoft Azure,Angular;Angular.js;ASP.NET;ASP.NET Core;React.js,ASP.NET;ASP.NET Core,Trello,Trello,MacOS,28.0,"Woman;Non-binary, genderqueer, or gender non-conforming",.NET;.NET Core;Node.js;Puppet,.NET;.NET Core;Node.js,Hobby
16361,I am a developer by profession,Employed full-time,"Professional degree (JD, MD, etc.)",100 to 499 employees,10,21,"Designer;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, game or graphics;Developer, mobile;Educator",15120.0,Dart;HTML/CSS;JavaScript;Python;TypeScript,Python;Rust;TypeScript,,,Android;Docker;Heroku;iOS;Linux;MacOS;Raspberry Pi;Windows,Docker;Microsoft Azure;Raspberry Pi;Windows,Django;Drupal;Express;Gatsby;jQuery;React.js;Vue.js,Express;Gatsby;React.js;Vue.js,"Confluence;Jira;Github;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)",Github;Slack;Trello,MacOS,35.0,Man,Flutter;Node.js,Flutter;Node.js;Unreal Engine,Hobby
16363,I am a developer by profession,"Independent contractor, freelancer, or self-employed","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",9,10,"Developer, back-end;Developer, QA or test;Engineer, data",54972.0,Bash/Shell/PowerShell;Go;Kotlin;Python;SQL,Bash/Shell/PowerShell;C#;Dart;Go;Kotlin;Python;Rust;SQL,DynamoDB;MySQL;Oracle,Cassandra;DynamoDB;Elasticsearch;Firebase;MariaDB;MySQL;Oracle;Redis,AWS;Docker;Linux;Windows,AWS;Docker;Linux;Slack Apps and Integrations;Windows,Spring;Vue.js,Spring;Vue.js,"Confluence;Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)",Linux-based,32.0,Man,Teraform,Flutter;TensorFlow;Teraform;Unity 3D;Unreal Engine,Hobby
16364,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,5,7,"Developer, back-end;Developer, full-stack;Developer, mobile;Educator",21444.0,HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript,,DynamoDB;Firebase;MongoDB;PostgreSQL;Redis,,Android;AWS;Docker;Heroku,,Angular;Django;jQuery;React.js;Ruby on Rails;Vue.js,,"Confluence;Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)",,Windows,31.0,Man,Cordova;React Native,,Hobby
16380,I am a developer by profession,Employed full-time,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2 to 9 employees,9,15,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile",36000.0,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,Bash/Shell/PowerShell;Go;Java;JavaScript;Kotlin;Rust;SQL;TypeScript,MySQL;PostgreSQL,Cassandra;DynamoDB;PostgreSQL;Redis,AWS;Heroku;Linux;MacOS,AWS;Docker;Kubernetes;Linux;MacOS,Angular;Express;React.js;Spring;Vue.js,Express;React.js;Spring;Vue.js,"Confluence;Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)",MacOS,24.0,Man,Node.js,Flutter;Node.js;React Native;TensorFlow;Teraform,Hobby
16383,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,10,12,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile;DevOps specialist",16488.0,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript;VBA,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript,MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,Elasticsearch;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,Docker;Linux;Windows,Docker;iOS;Linux;MacOS;Windows,Express;jQuery;Laravel;React.js,Express;Gatsby;jQuery;Laravel;React.js,Github;Slack;Microsoft Azure;Trello,Github;Slack;Microsoft Azure;Trello,Windows,29.0,Man,Node.js,Node.js;React Native,Hobby
16385,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,10 to 19 employees,4,6,"Academic researcher;Database administrator;Developer, back-end;Developer, front-end;Developer, full-stack",7692.0,HTML/CSS;Java;JavaScript;PHP;SQL,HTML/CSS;JavaScript;PHP;SQL,MongoDB;MySQL;Redis,Elasticsearch;MongoDB;MySQL;Redis,Docker;Linux;MacOS;Windows,Docker;Linux;MacOS;Windows,Angular.js;Express;jQuery;Laravel;Symfony,Laravel;Symfony,Github;Slack;Trello,Github;Slack;Trello,MacOS,23.0,Man,Node.js,Node.js,
16388,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,6,10,"Developer, back-end;Developer, front-end;Developer, full-stack",24744.0,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;TypeScript,C#;HTML/CSS;JavaScript;Python;TypeScript,Firebase;MySQL,Couchbase,Docker,AWS;Docker;Google Cloud Platform;Kubernetes,Angular;ASP.NET Core;React.js,ASP.NET Core;React.js,Github;Microsoft Azure;Stack Overflow for Teams,Github;Microsoft Teams;Microsoft Azure;Stack Overflow for Teams,Windows,,Man,.NET Core,.NET Core;Teraform,Hobby
16389,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2,5,"Developer, mobile",12096.0,C#;Java;Kotlin;Swift,C#;Java;Kotlin,Firebase;PostgreSQL,DynamoDB;Elasticsearch;Firebase,Android;iOS,Android,,,"Confluence;Jira;Github;Gitlab;Facebook Workplace;Slack;Trello;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Slack;Trello;Google Suite (Docs, Meet, etc)",MacOS,27.0,Man,Node.js;Unity 3D,Node.js;Unity 3D,Hobby
16394,I am a developer by profession,Employed full-time,"Other doctoral degree (Ph.D., Ed.D., etc.)","1,000 to 4,999 employees",4,20,"Academic researcher;Data scientist or machine learning specialist;Developer, back-end;Engineer, data;Scientist",35736.0,Bash/Shell/PowerShell;Java;Python;Scala;SQL,C++;Java;Julia;Python;Rust;SQL,PostgreSQL;SQLite,Cassandra;PostgreSQL;Redis,Docker;Google Cloud Platform;Linux;Windows,AWS;Docker;Google Cloud Platform;Kubernetes;Linux,,React.js,Confluence;Jira;Github;Gitlab;Facebook Workplace,Confluence;Jira;Github;Gitlab;Facebook Workplace,Linux-based,36.0,Man,Apache Spark;Hadoop;Pandas,Apache Spark;Keras;Pandas;TensorFlow,Hobby
16402,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,16,14,"Developer, full-stack",60000.0,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Ruby,Bash/Shell/PowerShell;C;C#;C++;Dart;Go;JavaScript;Python;Ruby;TypeScript,Elasticsearch;MySQL;PostgreSQL;Redis,Elasticsearch;PostgreSQL;Redis,AWS;Docker;Heroku;Linux;MacOS,AWS;Docker;Heroku;Linux;MacOS,Express;jQuery;Ruby on Rails;Spring,Angular;Angular.js;React.js;Spring,"Confluence;Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)","Confluence;Jira;Github;Gitlab;Slack;Microsoft Azure;Google Suite (Docs, Meet, etc)",MacOS,33.0,Man,Torch/PyTorch,Apache Spark;Flutter;TensorFlow;Torch/PyTorch,Hobby
16415,I am a developer by profession,"Not employed, but looking for work","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,12,"Academic researcher;Data or business analyst;Database administrator;Designer;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, QA or test;Educator;Engineer, data;Engineer, site reliability;Engineering manager;Marketing or sales professional;Product manager;Scientist;System administrator",,C;C++;HTML/CSS;JavaScript;PHP;Python;R;SQL;TypeScript,HTML/CSS;JavaScript;PHP;SQL;TypeScript,MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;SQLite,MariaDB;Microsoft SQL Server;MongoDB;MySQL,Arduino;AWS;Google Cloud Platform;Heroku;Linux;Windows;WordPress,Google Cloud Platform;Heroku,jQuery;Laravel;React.js;Spring;Symfony;Vue.js,jQuery;Laravel;Vue.js,"Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc)","Github;Gitlab;Trello;Google Suite (Docs, Meet, etc)",Linux-based,24.0,Man,Node.js;Unity 3D,Node.js,Hobby
16433,"I am not primarily a developer, but I write code sometimes as part of my work",Student,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,15,,,Bash/Shell/PowerShell;R,Bash/Shell/PowerShell;Python;R,,MySQL;PostgreSQL,Linux;Windows,Linux;Windows,,,,,Windows,34.0,Woman,,,
16436,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,20 to 99 employees,4,10,"Developer, back-end;Engineer, data",10440.0,Dart;Python;SQL,Dart;Python,DynamoDB;Elasticsearch;MongoDB,DynamoDB;Elasticsearch,Android;AWS;Docker;Linux,Android;AWS;Docker;Linux,Flask,,"Github;Gitlab;Trello;Google Suite (Docs, Meet, etc)","Github;Trello;Google Suite (Docs, Meet, etc)",Linux-based,26.0,Man,Flutter;Pandas,Flutter;Pandas,Hobby
16442,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",8,13,"Developer, front-end",26640.0,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,HTML/CSS;JavaScript;Python,Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,MongoDB;PostgreSQL;Redis,Docker;Linux;MacOS;Windows,Docker;Linux;MacOS,Angular;Express;jQuery;React.js;Spring,Express;React.js,"Confluence;Jira;Github;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Google Suite (Docs, Meet, etc)",MacOS,28.0,Man,Node.js,Node.js;React Native,Hobby
16453,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,15,23,"Developer, full-stack;Engineering manager;Scientist",35736.0,C#;HTML/CSS;Java;JavaScript;TypeScript,,Microsoft SQL Server,PostgreSQL,Windows,,Angular;ASP.NET Core,,Slack,,Windows,,Man,.NET Core,,Hobby
16460,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,9,10,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, mobile",14292.0,C#;HTML/CSS;Java;JavaScript;Objective-C;PHP;SQL;Swift;TypeScript,C#;HTML/CSS;JavaScript;Kotlin;Python;Ruby;TypeScript,Microsoft SQL Server;MongoDB,Firebase;MariaDB;MongoDB,Android;AWS;Docker;iOS;Kubernetes;Linux;Windows,Android;Arduino;AWS;Linux;Windows,Angular;ASP.NET;ASP.NET Core;jQuery;React.js,ASP.NET Core;jQuery;Ruby on Rails;Vue.js,"Jira;Github;Slack;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)","Github;Slack;Trello;Google Suite (Docs, Meet, etc)",Windows,29.0,Man,.NET;.NET Core;Cordova;Node.js,.NET Core;Cordova;Flutter;Node.js;React Native;Xamarin,Hobby
